time,temperature_2m,relative_humidity_2m,cloud_cover,wind_speed_10m,precipitation,surface_pressure,shortwave_radiation,hour,day_of_year
2023-01-13 21:00:00+00:00,11.3,98,2,11.1,0.0,990.1,0.0,21,13
2023-01-13 22:00:00+00:00,11.1,98,15,12.3,0.0,990.1,0.0,22,13
2023-01-13 23:00:00+00:00,10.9,99,100,12.9,0.0,990.1,0.0,23,13
2023-01-14 00:00:00+00:00,10.4,98,100,14.5,0.0,990.2,0.0,0,14
2023-01-14 01:00:00+00:00,10.3,98,100,14.6,0.0,990.8,0.0,1,14
2023-01-14 02:00:00+00:00,10.4,96,100,15.4,0.0,991.9,1.0,2,14
2023-01-14 03:00:00+00:00,10.7,92,37,14.9,0.0,992.6,52.0,3,14
2023-01-14 04:00:00+00:00,11.7,84,10,14.3,0.0,993.6,188.0,4,14
2023-01-14 05:00:00+00:00,13.1,75,0,13.5,0.0,993.9,401.0,5,14
2023-01-14 06:00:00+00:00,14.6,69,0,14.5,0.0,993.5,545.0,6,14
2023-01-14 07:00:00+00:00,15.9,61,0,16.2,0.0,992.6,603.0,7,14
2023-01-14 08:00:00+00:00,16.7,53,0,17.1,0.0,991.4,606.0,8,14
2023-01-14 09:00:00+00:00,17.0,48,0,16.7,0.0,990.8,541.0,9,14
2023-01-14 10:00:00+00:00,16.7,46,0,16.0,0.0,990.4,417.0,10,14
2023-01-14 11:00:00+00:00,15.8,49,0,14.2,0.0,990.4,251.0,11,14
2023-01-14 12:00:00+00:00,13.3,59,0,10.0,0.0,990.6,82.0,12,14
2023-01-14 13:00:00+00:00,11.6,63,0,11.2,0.0,991.0,1.0,13,14
2023-01-14 14:00:00+00:00,10.6,63,0,12.7,0.0,991.6,0.0,14,14
2023-01-14 15:00:00+00:00,9.6,62,30,13.1,0.0,991.9,0.0,15,14
2023-01-14 16:00:00+00:00,8.9,66,76,12.1,0.0,992.1,0.0,16,14
2023-01-14 17:00:00+00:00,8.4,70,86,11.3,0.0,992.0,0.0,17,14
2023-01-14 18:00:00+00:00,8.0,74,48,11.5,0.0,991.5,0.0,18,14
2023-01-14 19:00:00+00:00,7.5,79,8,11.8,0.0,991.3,0.0,19,14
2023-01-14 20:00:00+00:00,7.0,84,0,12.1,0.0,991.1,0.0,20,14
2023-01-14 21:00:00+00:00,6.6,87,0,13.4,0.0,990.5,0.0,21,14
2023-01-14 22:00:00+00:00,6.3,89,0,13.9,0.0,990.3,0.0,22,14
2023-01-14 23:00:00+00:00,6.1,90,0,14.2,0.0,990.1,0.0,23,14
2023-01-15 00:00:00+00:00,6.0,84,0,14.5,0.0,990.2,0.0,0,15
2023-01-15 01:00:00+00:00,5.7,81,0,14.8,0.0,990.5,0.0,1,15
2023-01-15 02:00:00+00:00,5.5,80,0,14.3,0.0,990.8,1.0,2,15
2023-01-15 03:00:00+00:00,6.8,77,0,15.7,0.0,991.6,83.0,3,15
2023-01-15 04:00:00+00:00,8.9,69,0,14.5,0.0,992.5,257.0,4,15
2023-01-15 05:00:00+00:00,11.2,59,0,14.5,0.0,992.7,428.0,5,15
2023-01-15 06:00:00+00:00,13.1,51,0,15.5,0.0,992.0,558.0,6,15
2023-01-15 07:00:00+00:00,14.5,43,0,15.8,0.0,991.0,626.0,7,15
2023-01-15 08:00:00+00:00,15.1,40,0,15.6,0.0,990.0,626.0,8,15
2023-01-15 09:00:00+00:00,15.3,40,0,15.6,0.0,989.3,558.0,9,15
2023-01-15 10:00:00+00:00,15.1,39,0,15.9,0.0,988.7,430.0,10,15
2023-01-15 11:00:00+00:00,14.5,41,0,13.8,0.0,988.6,259.0,11,15
2023-01-15 12:00:00+00:00,11.6,53,0,6.7,0.0,988.6,85.0,12,15
2023-01-15 13:00:00+00:00,9.7,61,4,8.0,0.0,988.7,2.0,13,15
2023-01-15 14:00:00+00:00,9.0,64,70,7.5,0.0,989.2,0.0,14,15
2023-01-15 15:00:00+00:00,8.3,66,17,8.1,0.0,989.8,0.0,15,15
2023-01-15 16:00:00+00:00,7.9,67,0,9.1,0.0,990.2,0.0,16,15
2023-01-15 17:00:00+00:00,7.4,65,0,9.4,0.0,990.2,0.0,17,15
2023-01-15 18:00:00+00:00,6.9,65,0,8.9,0.0,990.4,0.0,18,15
2023-01-15 19:00:00+00:00,6.3,66,0,8.5,0.0,990.0,0.0,19,15
2023-01-15 20:00:00+00:00,5.7,68,0,8.1,0.0,989.9,0.0,20,15
2023-01-15 21:00:00+00:00,5.1,71,0,7.9,0.0,989.6,0.0,21,15
2023-01-15 22:00:00+00:00,4.7,73,0,7.7,0.0,989.3,0.0,22,15
2023-01-15 23:00:00+00:00,4.2,75,0,7.2,0.0,989.3,0.0,23,15
2023-01-16 00:00:00+00:00,4.2,79,0,8.7,0.0,990.2,0.0,0,16
2023-01-16 01:00:00+00:00,3.9,80,18,8.7,0.0,990.6,0.0,1,16
2023-01-16 02:00:00+00:00,3.7,80,0,8.4,0.0,991.3,1.0,2,16
2023-01-16 03:00:00+00:00,5.7,73,0,10.1,0.0,992.4,82.0,3,16
2023-01-16 04:00:00+00:00,8.5,66,0,8.0,0.0,993.6,254.0,4,16
2023-01-16 05:00:00+00:00,11.0,59,0,8.7,0.0,994.3,424.0,5,16
2023-01-16 06:00:00+00:00,13.1,53,0,9.2,0.0,994.0,553.0,6,16
2023-01-16 07:00:00+00:00,14.6,47,0,11.0,0.0,993.1,621.0,7,16
2023-01-16 08:00:00+00:00,15.3,44,0,13.0,0.0,992.1,622.0,8,16
2023-01-16 09:00:00+00:00,15.5,43,0,13.3,0.0,991.1,555.0,9,16
2023-01-16 10:00:00+00:00,15.4,44,0,13.1,0.0,990.6,429.0,10,16
2023-01-16 11:00:00+00:00,14.8,47,0,11.8,0.0,990.5,259.0,11,16
2023-01-16 12:00:00+00:00,12.2,59,0,6.9,0.0,990.5,87.0,12,16
2023-01-16 13:00:00+00:00,10.7,63,0,7.9,0.0,991.0,2.0,13,16
2023-01-16 14:00:00+00:00,9.9,64,0,9.1,0.0,991.6,0.0,14,16
2023-01-16 15:00:00+00:00,9.2,65,0,10.0,0.0,992.2,0.0,15,16
2023-01-16 16:00:00+00:00,8.5,67,0,9.9,0.0,992.2,0.0,16,16
2023-01-16 17:00:00+00:00,7.8,67,0,9.9,0.0,991.9,0.0,17,16
2023-01-16 18:00:00+00:00,6.8,71,0,8.2,0.0,991.7,0.0,18,16
2023-01-16 19:00:00+00:00,6.0,74,0,7.6,0.0,991.4,0.0,19,16
2023-01-16 20:00:00+00:00,5.7,75,0,8.0,0.0,990.9,0.0,20,16
2023-01-16 21:00:00+00:00,5.1,76,0,8.3,0.0,990.6,0.0,21,16
2023-01-16 22:00:00+00:00,4.6,79,0,8.8,0.0,990.5,0.0,22,16
2023-01-16 23:00:00+00:00,4.2,80,0,9.4,0.0,990.4,0.0,23,16
2023-01-17 00:00:00+00:00,4.0,84,0,9.8,0.0,991.0,0.0,0,17
2023-01-17 01:00:00+00:00,3.8,85,0,9.7,0.0,991.4,0.0,1,17
2023-01-17 02:00:00+00:00,3.6,86,0,9.7,0.0,992.1,1.0,2,17
2023-01-17 03:00:00+00:00,5.6,78,0,12.2,0.0,992.8,84.0,3,17
2023-01-17 04:00:00+00:00,8.6,69,0,9.8,0.0,993.6,259.0,4,17
2023-01-17 05:00:00+00:00,11.3,61,0,9.7,0.0,994.2,430.0,5,17
2023-01-17 06:00:00+00:00,13.6,52,0,11.3,0.0,993.9,559.0,6,17
2023-01-17 07:00:00+00:00,15.1,45,0,12.7,0.0,993.1,627.0,7,17
2023-01-17 08:00:00+00:00,16.0,40,0,13.6,0.0,992.0,628.0,8,17
2023-01-17 09:00:00+00:00,16.4,37,0,14.4,0.0,991.2,561.0,9,17
2023-01-17 10:00:00+00:00,16.2,36,0,13.8,0.0,990.7,433.0,10,17
2023-01-17 11:00:00+00:00,15.5,39,0,12.2,0.0,990.9,263.0,11,17
2023-01-17 12:00:00+00:00,12.6,51,0,7.1,0.0,990.9,89.0,12,17
2023-01-17 13:00:00+00:00,11.0,56,0,7.6,0.0,991.1,2.0,13,17
2023-01-17 14:00:00+00:00,9.5,60,0,8.7,0.0,991.6,0.0,14,17
2023-01-17 15:00:00+00:00,8.3,65,0,9.2,0.0,992.3,0.0,15,17
2023-01-17 16:00:00+00:00,7.2,69,0,10.3,0.0,992.7,0.0,16,17
2023-01-17 17:00:00+00:00,6.4,70,0,10.0,0.0,993.0,0.0,17,17
2023-01-17 18:00:00+00:00,5.7,73,0,9.6,0.0,993.1,0.0,18,17
2023-01-17 19:00:00+00:00,5.0,76,0,9.8,0.0,992.7,0.0,19,17
2023-01-17 20:00:00+00:00,4.6,77,0,10.2,0.0,992.5,0.0,20,17
2023-01-17 21:00:00+00:00,4.3,79,0,10.2,0.0,992.2,0.0,21,17
2023-01-17 22:00:00+00:00,3.8,81,59,10.2,0.0,991.8,0.0,22,17
2023-01-17 23:00:00+00:00,3.6,81,13,9.5,0.0,991.5,0.0,23,17
2023-01-18 00:00:00+00:00,3.6,85,27,7.9,0.0,992.6,0.0,0,18
2023-01-18 01:00:00+00:00,3.2,86,3,7.8,0.0,992.9,0.0,1,18
2023-01-18 02:00:00+00:00,3.6,83,1,5.5,0.0,994.1,1.0,2,18
2023-01-18 03:00:00+00:00,6.1,74,0,9.4,0.0,995.3,83.0,3,18
2023-01-18 04:00:00+00:00,9.5,66,1,8.0,0.0,996.5,255.0,4,18
2023-01-18 05:00:00+00:00,12.3,56,2,6.5,0.0,997.2,425.0,5,18
2023-01-18 06:00:00+00:00,14.3,48,0,6.1,0.0,996.4,553.0,6,18
2023-01-18 07:00:00+00:00,15.6,42,0,7.9,0.0,995.5,622.0,7,18
2023-01-18 08:00:00+00:00,16.3,40,0,9.7,0.0,994.6,623.0,8,18
2023-01-18 09:00:00+00:00,16.6,40,0,9.9,0.0,993.6,556.0,9,18
2023-01-18 10:00:00+00:00,16.5,40,0,9.8,0.0,992.9,429.0,10,18
2023-01-18 11:00:00+00:00,15.9,43,0,9.0,0.0,992.7,261.0,11,18
2023-01-18 12:00:00+00:00,13.1,54,0,6.7,0.0,992.1,89.0,12,18
2023-01-18 13:00:00+00:00,11.6,57,1,7.4,0.0,992.4,2.0,13,18
2023-01-18 14:00:00+00:00,10.2,63,0,7.8,0.0,992.7,0.0,14,18
2023-01-18 15:00:00+00:00,8.7,71,0,9.6,0.0,993.0,0.0,15,18
2023-01-18 16:00:00+00:00,8.0,73,0,8.5,0.0,993.6,0.0,16,18
2023-01-18 17:00:00+00:00,6.9,77,8,10.6,0.0,993.6,0.0,17,18
2023-01-18 18:00:00+00:00,7.8,70,1,7.9,0.0,993.5,0.0,18,18
2023-01-18 19:00:00+00:00,6.7,75,67,7.4,0.0,993.6,0.0,19,18
2023-01-18 20:00:00+00:00,7.0,73,78,7.7,0.0,993.7,0.0,20,18
2023-01-18 21:00:00+00:00,7.0,72,31,7.1,0.0,993.4,0.0,21,18
2023-01-18 22:00:00+00:00,6.4,75,92,7.6,0.0,993.1,0.0,22,18
2023-01-18 23:00:00+00:00,7.8,69,85,9.2,0.0,993.2,0.0,23,18
2023-01-19 00:00:00+00:00,8.3,71,100,5.6,0.0,993.4,0.0,0,19
2023-01-19 01:00:00+00:00,8.2,73,100,6.8,0.0,993.8,0.0,1,19
2023-01-19 02:00:00+00:00,8.2,75,86,6.9,0.3,994.7,1.0,2,19
2023-01-19 03:00:00+00:00,9.1,78,7,8.3,0.0,995.2,75.0,3,19
2023-01-19 04:00:00+00:00,11.7,70,12,7.3,0.0,996.2,243.0,4,19
2023-01-19 05:00:00+00:00,14.0,61,14,5.1,0.0,996.5,406.0,5,19
2023-01-19 06:00:00+00:00,15.9,52,40,4.7,0.0,996.1,523.0,6,19
2023-01-19 07:00:00+00:00,16.9,48,2,3.4,0.0,995.3,525.0,7,19
2023-01-19 08:00:00+00:00,17.9,44,1,3.2,0.0,994.1,612.0,8,19
2023-01-19 09:00:00+00:00,18.4,42,0,4.3,0.0,993.0,541.0,9,19
2023-01-19 10:00:00+00:00,18.3,43,75,6.0,0.0,992.6,396.0,10,19
2023-01-19 11:00:00+00:00,17.6,44,69,6.3,0.0,992.6,248.0,11,19
2023-01-19 12:00:00+00:00,15.1,61,51,8.1,0.0,992.1,81.0,12,19
2023-01-19 13:00:00+00:00,14.2,63,100,7.1,0.0,992.5,2.0,13,19
2023-01-19 14:00:00+00:00,12.8,71,100,10.1,0.0,992.6,0.0,14,19
2023-01-19 15:00:00+00:00,13.2,68,82,7.7,0.0,993.0,0.0,15,19
2023-01-19 16:00:00+00:00,12.7,68,100,7.5,0.0,993.2,0.0,16,19
2023-01-19 17:00:00+00:00,12.9,67,100,10.3,0.0,993.5,0.0,17,19
2023-01-19 18:00:00+00:00,13.1,67,100,15.5,0.0,993.3,0.0,18,19
2023-01-19 19:00:00+00:00,12.1,70,100,14.9,0.0,992.7,0.0,19,19
2023-01-19 20:00:00+00:00,12.0,75,100,14.8,0.0,992.2,0.0,20,19
2023-01-19 21:00:00+00:00,12.0,76,100,12.2,0.0,991.6,0.0,21,19
2023-01-19 22:00:00+00:00,11.6,80,98,10.9,0.0,991.2,0.0,22,19
2023-01-19 23:00:00+00:00,10.6,86,100,7.6,0.0,990.9,0.0,23,19
2023-01-20 00:00:00+00:00,10.9,87,85,10.0,0.0,991.7,0.0,0,20
2023-01-20 01:00:00+00:00,9.9,91,97,8.0,0.0,991.8,0.0,1,20
2023-01-20 02:00:00+00:00,9.7,91,0,6.5,0.0,992.5,1.0,2,20
2023-01-20 03:00:00+00:00,11.1,85,0,8.3,0.0,993.3,81.0,3,20
2023-01-20 04:00:00+00:00,13.3,75,0,7.8,0.0,994.3,248.0,4,20
2023-01-20 05:00:00+00:00,15.4,67,18,5.4,0.0,994.4,424.0,5,20
2023-01-20 06:00:00+00:00,17.3,61,12,6.1,0.0,993.8,505.0,6,20
2023-01-20 07:00:00+00:00,18.5,57,36,9.5,0.0,993.0,571.0,7,20
2023-01-20 08:00:00+00:00,19.2,50,49,12.6,0.0,991.9,559.0,8,20
2023-01-20 09:00:00+00:00,19.5,46,21,13.3,0.0,991.3,488.0,9,20
2023-01-20 10:00:00+00:00,19.7,45,13,12.7,0.0,990.9,422.0,10,20
2023-01-20 11:00:00+00:00,19.0,45,20,12.4,0.0,990.8,259.0,11,20
2023-01-20 12:00:00+00:00,17.7,52,30,11.9,0.0,990.6,85.0,12,20
2023-01-20 13:00:00+00:00,15.9,58,9,14.8,0.0,991.3,3.0,13,20
2023-01-20 14:00:00+00:00,14.3,64,3,12.8,0.0,991.7,0.0,14,20
2023-01-20 15:00:00+00:00,13.3,70,4,11.3,0.0,991.9,0.0,15,20
2023-01-20 16:00:00+00:00,12.3,77,4,10.6,0.0,992.2,0.0,16,20
2023-01-20 17:00:00+00:00,11.5,84,0,9.2,0.0,992.4,0.0,17,20
2023-01-20 18:00:00+00:00,10.7,90,0,7.8,0.0,992.3,0.0,18,20
2023-01-20 19:00:00+00:00,10.3,92,0,7.5,0.0,992.0,0.0,19,20
2023-01-20 20:00:00+00:00,10.1,91,0,7.9,0.0,991.7,0.0,20,20
2023-01-20 21:00:00+00:00,9.4,91,0,7.0,0.0,991.6,0.0,21,20
2023-01-20 22:00:00+00:00,8.8,91,0,6.5,0.0,991.1,0.0,22,20
2023-01-20 23:00:00+00:00,8.5,91,0,6.4,0.0,991.1,0.0,23,20
2023-01-21 00:00:00+00:00,8.4,95,0,6.0,0.0,991.4,0.0,0,21
2023-01-21 01:00:00+00:00,7.5,96,0,6.8,0.0,991.9,0.0,1,21
2023-01-21 02:00:00+00:00,7.0,97,0,8.2,0.0,992.3,2.0,2,21
2023-01-21 03:00:00+00:00,9.7,90,0,5.5,0.0,993.0,81.0,3,21
2023-01-21 04:00:00+00:00,12.3,82,0,3.1,0.0,993.9,248.0,4,21
2023-01-21 05:00:00+00:00,15.1,73,0,2.5,0.0,994.4,416.0,5,21
2023-01-21 06:00:00+00:00,17.5,64,0,2.2,0.0,993.7,544.0,6,21
2023-01-21 07:00:00+00:00,19.1,58,0,0.8,0.0,992.7,614.0,7,21
2023-01-21 08:00:00+00:00,20.0,53,0,1.5,0.0,991.7,618.0,8,21
2023-01-21 09:00:00+00:00,20.5,50,0,1.3,0.0,991.0,554.0,9,21
2023-01-21 10:00:00+00:00,20.5,49,0,2.2,0.0,990.4,430.0,10,21
2023-01-21 11:00:00+00:00,20.1,50,0,3.9,0.0,990.1,265.0,11,21
2023-01-21 12:00:00+00:00,17.4,69,0,6.7,0.0,989.5,94.0,12,21
2023-01-21 13:00:00+00:00,14.5,82,0,8.7,0.0,989.8,3.0,13,21
2023-01-21 14:00:00+00:00,13.6,86,0,7.1,0.0,990.2,0.0,14,21
2023-01-21 15:00:00+00:00,12.6,87,0,8.7,0.0,990.6,0.0,15,21
2023-01-21 16:00:00+00:00,12.6,86,0,7.5,0.0,990.9,0.0,16,21
2023-01-21 17:00:00+00:00,11.9,87,0,7.6,0.0,990.9,0.0,17,21
2023-01-21 18:00:00+00:00,11.0,90,0,7.7,0.0,990.7,0.0,18,21
2023-01-21 19:00:00+00:00,10.4,91,0,7.2,0.0,990.4,0.0,19,21
2023-01-21 20:00:00+00:00,10.3,91,0,7.9,0.0,990.1,0.0,20,21
2023-01-21 21:00:00+00:00,10.3,89,0,10.4,0.0,989.6,0.0,21,21
2023-01-21 22:00:00+00:00,10.3,85,0,10.6,0.0,989.1,0.0,22,21
2023-01-21 23:00:00+00:00,9.0,89,0,8.9,0.0,988.8,0.0,23,21
2023-01-22 00:00:00+00:00,8.8,91,0,7.6,0.0,989.5,0.0,0,22
2023-01-22 01:00:00+00:00,8.5,93,13,7.9,0.0,989.8,0.0,1,22
2023-01-22 02:00:00+00:00,8.1,95,46,7.3,0.0,990.4,2.0,2,22
2023-01-22 03:00:00+00:00,11.0,88,97,5.9,0.0,991.3,75.0,3,22
2023-01-22 04:00:00+00:00,13.7,80,59,5.6,0.0,992.2,213.0,4,22
2023-01-22 05:00:00+00:00,16.6,71,0,6.8,0.0,992.8,382.0,5,22
2023-01-22 06:00:00+00:00,19.2,60,0,8.7,0.0,992.4,548.0,6,22
2023-01-22 07:00:00+00:00,20.8,47,9,9.4,0.0,991.6,620.0,7,22
2023-01-22 08:00:00+00:00,21.5,39,21,8.1,0.0,990.8,586.0,8,22
2023-01-22 09:00:00+00:00,21.7,37,15,10.2,0.0,990.3,505.0,9,22
2023-01-22 10:00:00+00:00,21.5,36,17,10.2,0.0,990.1,418.0,10,22
2023-01-22 11:00:00+00:00,20.8,39,22,9.3,0.0,990.1,253.0,11,22
2023-01-22 12:00:00+00:00,17.4,58,17,8.0,0.0,989.9,90.0,12,22
2023-01-22 13:00:00+00:00,15.4,63,14,9.2,0.0,990.3,3.0,13,22
2023-01-22 14:00:00+00:00,14.1,70,4,9.8,0.0,990.7,0.0,14,22
2023-01-22 15:00:00+00:00,13.5,72,4,9.1,0.0,990.9,0.0,15,22
2023-01-22 16:00:00+00:00,12.5,74,17,9.5,0.0,991.3,0.0,16,22
2023-01-22 17:00:00+00:00,11.8,78,91,9.6,0.0,991.4,0.0,17,22
2023-01-22 18:00:00+00:00,12.4,75,47,5.9,0.0,991.3,0.0,18,22
2023-01-22 19:00:00+00:00,12.5,71,1,7.1,0.0,991.0,0.0,19,22
2023-01-22 20:00:00+00:00,12.0,69,1,7.5,0.0,990.9,0.0,20,22
2023-01-22 21:00:00+00:00,12.0,67,6,8.3,0.0,990.6,0.0,21,22
2023-01-22 22:00:00+00:00,10.5,72,6,7.8,0.0,990.3,0.0,22,22
2023-01-22 23:00:00+00:00,9.8,75,16,7.6,0.0,989.8,0.0,23,22
2023-01-23 00:00:00+00:00,8.4,89,18,10.0,0.0,990.4,0.0,0,23
2023-01-23 01:00:00+00:00,8.8,88,7,8.4,0.0,990.6,0.0,1,23
2023-01-23 02:00:00+00:00,8.6,89,5,8.2,0.0,991.1,2.0,2,23
2023-01-23 03:00:00+00:00,11.3,78,3,7.4,0.0,992.0,83.0,3,23
2023-01-23 04:00:00+00:00,14.2,69,1,4.8,0.0,993.1,251.0,4,23
2023-01-23 05:00:00+00:00,17.1,60,0,5.2,0.0,993.4,419.0,5,23
2023-01-23 06:00:00+00:00,19.7,50,0,6.2,0.0,992.6,549.0,6,23
2023-01-23 07:00:00+00:00,21.4,42,0,6.9,0.0,991.4,622.0,7,23
2023-01-23 08:00:00+00:00,22.4,37,0,7.0,0.0,990.3,626.0,8,23
2023-01-23 09:00:00+00:00,22.8,35,48,6.5,0.0,989.6,563.0,9,23
2023-01-23 10:00:00+00:00,22.7,36,97,7.0,0.0,988.8,430.0,10,23
2023-01-23 11:00:00+00:00,21.7,42,100,6.0,0.0,988.5,238.0,11,23
2023-01-23 12:00:00+00:00,21.4,46,28,3.3,0.0,988.2,85.0,12,23
2023-01-23 13:00:00+00:00,20.4,50,51,3.8,0.0,988.3,4.0,13,23
2023-01-23 14:00:00+00:00,16.8,66,35,5.6,0.0,988.3,0.0,14,23
2023-01-23 15:00:00+00:00,15.7,72,16,5.4,0.0,988.4,0.0,15,23
2023-01-23 16:00:00+00:00,14.3,76,17,6.5,0.0,988.8,0.0,16,23
2023-01-23 17:00:00+00:00,13.6,78,58,6.2,0.0,988.8,0.0,17,23
2023-01-23 18:00:00+00:00,14.0,75,41,3.8,0.0,988.9,0.0,18,23
2023-01-23 19:00:00+00:00,13.9,75,52,5.0,0.0,988.8,0.0,19,23
2023-01-23 20:00:00+00:00,13.8,93,97,5.8,9.8,988.9,0.0,20,23
2023-01-23 21:00:00+00:00,15.2,83,100,5.0,0.2,988.7,0.0,21,23
2023-01-23 22:00:00+00:00,14.0,91,35,3.5,0.0,988.2,0.0,22,23
2023-01-23 23:00:00+00:00,13.2,93,17,6.1,0.0,987.8,0.0,23,23
2023-01-24 00:00:00+00:00,13.1,95,48,6.9,0.0,988.1,0.0,0,24
2023-01-24 01:00:00+00:00,13.2,95,53,7.2,0.2,988.7,0.0,1,24
2023-01-24 02:00:00+00:00,13.4,92,97,10.6,0.0,989.0,1.0,2,24
2023-01-24 03:00:00+00:00,14.7,90,28,12.5,0.0,989.9,74.0,3,24
2023-01-24 04:00:00+00:00,17.0,87,25,12.5,0.0,991.0,239.0,4,24
2023-01-24 05:00:00+00:00,19.2,78,50,18.8,0.0,991.8,383.0,5,24
2023-01-24 06:00:00+00:00,20.7,68,99,22.8,0.0,991.2,466.0,6,24
2023-01-24 07:00:00+00:00,19.9,71,90,23.2,0.1,990.1,420.0,7,24
2023-01-24 08:00:00+00:00,20.8,68,55,20.1,0.0,989.1,368.0,8,24
2023-01-24 09:00:00+00:00,21.2,65,94,17.9,0.0,988.2,308.0,9,24
2023-01-24 10:00:00+00:00,20.9,67,74,18.0,0.2,987.6,278.0,10,24
2023-01-24 11:00:00+00:00,20.4,71,91,14.5,0.3,987.6,173.0,11,24
2023-01-24 12:00:00+00:00,18.7,75,53,10.8,0.0,987.8,63.0,12,24
2023-01-24 13:00:00+00:00,18.5,76,100,11.6,0.1,988.3,2.0,13,24
2023-01-24 14:00:00+00:00,17.9,81,100,11.6,0.1,988.8,0.0,14,24
2023-01-24 15:00:00+00:00,17.5,82,100,8.4,0.3,989.5,0.0,15,24
2023-01-24 16:00:00+00:00,17.0,86,100,8.7,0.0,989.7,0.0,16,24
2023-01-24 17:00:00+00:00,15.9,90,100,12.5,0.0,989.7,0.0,17,24
2023-01-24 18:00:00+00:00,15.7,91,15,13.0,0.0,989.4,0.0,18,24
2023-01-24 19:00:00+00:00,15.2,93,53,11.5,0.0,989.3,0.0,19,24
2023-01-24 20:00:00+00:00,15.3,93,40,8.8,0.1,989.2,0.0,20,24
2023-01-24 21:00:00+00:00,13.9,96,57,7.3,0.1,988.8,0.0,21,24
2023-01-24 22:00:00+00:00,14.1,96,33,5.4,0.2,988.8,0.0,22,24
2023-01-24 23:00:00+00:00,13.4,97,36,5.8,0.1,988.7,0.0,23,24
2023-01-25 00:00:00+00:00,13.2,95,100,2.2,0.1,989.3,0.0,0,25
2023-01-25 01:00:00+00:00,12.1,98,15,4.5,0.0,989.7,0.0,1,25
2023-01-25 02:00:00+00:00,11.9,100,100,5.0,0.0,990.3,2.0,2,25
2023-01-25 03:00:00+00:00,13.6,98,23,4.0,0.0,991.5,74.0,3,25
2023-01-25 04:00:00+00:00,16.1,87,34,1.8,0.1,992.3,188.0,4,25
2023-01-25 05:00:00+00:00,17.8,81,73,2.5,0.0,992.7,334.0,5,25
2023-01-25 06:00:00+00:00,18.7,77,85,1.1,0.0,992.4,357.0,6,25
2023-01-25 07:00:00+00:00,19.8,71,43,3.3,0.1,991.5,444.0,7,25
2023-01-25 08:00:00+00:00,20.6,67,46,4.0,0.1,990.5,442.0,8,25
2023-01-25 09:00:00+00:00,21.0,64,17,5.6,0.1,989.7,450.0,9,25
2023-01-25 10:00:00+00:00,21.1,63,20,7.1,0.0,989.4,366.0,10,25
2023-01-25 11:00:00+00:00,20.5,64,23,9.8,0.0,989.3,245.0,11,25
2023-01-25 12:00:00+00:00,18.4,73,10,7.5,0.0,990.2,92.0,12,25
2023-01-25 13:00:00+00:00,17.7,78,27,8.2,0.0,990.5,2.0,13,25
2023-01-25 14:00:00+00:00,17.0,81,20,8.2,0.0,991.2,0.0,14,25
2023-01-25 15:00:00+00:00,15.9,86,42,6.3,0.0,991.7,0.0,15,25
2023-01-25 16:00:00+00:00,15.9,84,100,7.1,0.0,992.1,0.0,16,25
2023-01-25 17:00:00+00:00,16.2,80,100,9.0,0.0,992.5,0.0,17,25
2023-01-25 18:00:00+00:00,15.8,81,100,9.7,0.0,992.6,0.0,18,25
2023-01-25 19:00:00+00:00,15.5,86,87,10.1,0.0,992.6,0.0,19,25
2023-01-25 20:00:00+00:00,15.1,87,52,10.4,0.0,992.4,0.0,20,25
2023-01-25 21:00:00+00:00,14.0,87,14,10.4,0.0,992.0,0.0,21,25
2023-01-25 22:00:00+00:00,12.7,90,5,10.7,0.0,991.7,0.0,22,25
2023-01-25 23:00:00+00:00,11.7,92,14,10.0,0.0,991.5,0.0,23,25
2023-01-26 00:00:00+00:00,12.1,83,9,9.8,0.0,991.9,0.0,0,26
2023-01-26 01:00:00+00:00,12.0,84,26,10.0,0.0,992.6,0.0,1,26
2023-01-26 02:00:00+00:00,11.6,91,100,11.3,0.0,993.1,2.0,2,26
2023-01-26 03:00:00+00:00,12.8,95,100,12.5,0.0,994.1,56.0,3,26
2023-01-26 04:00:00+00:00,13.6,92,100,14.8,0.0,995.1,119.0,4,26
2023-01-26 05:00:00+00:00,15.6,79,13,13.5,0.0,995.4,319.0,5,26
2023-01-26 06:00:00+00:00,17.0,70,3,14.3,0.0,994.8,537.0,6,26
2023-01-26 07:00:00+00:00,18.2,61,2,15.0,0.0,993.8,632.0,7,26
2023-01-26 08:00:00+00:00,18.8,57,0,14.8,0.0,992.9,643.0,8,26
2023-01-26 09:00:00+00:00,19.0,55,0,15.6,0.0,992.2,581.0,9,26
2023-01-26 10:00:00+00:00,18.8,52,0,16.4,0.0,992.1,458.0,10,26
2023-01-26 11:00:00+00:00,18.1,52,0,16.4,0.0,992.0,289.0,11,26
2023-01-26 12:00:00+00:00,15.9,68,0,13.2,0.0,992.5,110.0,12,26
2023-01-26 13:00:00+00:00,14.1,75,0,12.0,0.0,992.5,5.0,13,26
2023-01-26 14:00:00+00:00,13.2,77,0,12.5,0.0,993.1,0.0,14,26
2023-01-26 15:00:00+00:00,12.4,79,0,12.6,0.0,993.6,0.0,15,26
2023-01-26 16:00:00+00:00,11.6,79,0,13.0,0.0,993.7,0.0,16,26
2023-01-26 17:00:00+00:00,10.8,77,0,13.4,0.0,993.6,0.0,17,26
