time,temperature_2m,relative_humidity_2m,cloud_cover,pressure_msl,wind_speed_10m,hour,day_of_year
2023-01-16 07:00:00+00:00,14.6,47,0,1018.6,11.0,7,16
2023-01-16 08:00:00+00:00,15.3,44,0,1017.5,13.0,8,16
2023-01-16 09:00:00+00:00,15.5,43,0,1016.5,13.3,9,16
2023-01-16 10:00:00+00:00,15.4,44,0,1016.0,13.1,10,16
2023-01-16 11:00:00+00:00,14.8,47,0,1015.9,11.8,11,16
2023-01-16 12:00:00+00:00,12.2,59,0,1016.1,6.9,12,16
2023-01-16 13:00:00+00:00,10.7,63,0,1016.8,7.9,13,16
2023-01-16 14:00:00+00:00,9.9,64,0,1017.5,9.1,14,16
2023-01-16 15:00:00+00:00,9.2,65,0,1018.2,10.0,15,16
2023-01-16 16:00:00+00:00,8.5,67,0,1018.2,9.9,16,16
2023-01-16 17:00:00+00:00,7.8,67,0,1018.0,9.9,17,16
2023-01-16 18:00:00+00:00,6.8,71,0,1017.9,8.2,18,16
2023-01-16 19:00:00+00:00,6.0,74,0,1017.6,7.6,19,16
2023-01-16 20:00:00+00:00,5.7,75,0,1017.2,8.0,20,16
2023-01-16 21:00:00+00:00,5.1,76,0,1016.9,8.3,21,16
2023-01-16 22:00:00+00:00,4.6,79,0,1016.9,8.8,22,16
2023-01-16 23:00:00+00:00,4.2,80,0,1016.8,9.4,23,16
2023-01-17 00:00:00+00:00,4.0,84,0,1017.4,9.8,0,17
2023-01-17 01:00:00+00:00,3.8,85,0,1017.9,9.7,1,17
2023-01-17 02:00:00+00:00,3.6,86,0,1018.6,9.7,2,17
2023-01-17 03:00:00+00:00,5.6,78,0,1019.1,12.2,3,17
2023-01-17 04:00:00+00:00,8.6,69,0,1019.7,9.8,4,17
2023-01-17 05:00:00+00:00,11.3,61,0,1020.0,9.7,5,17
2023-01-17 06:00:00+00:00,13.6,52,0,1019.5,11.3,6,17
2023-01-17 07:00:00+00:00,15.1,45,0,1018.5,12.7,7,17
2023-01-17 08:00:00+00:00,16.0,40,0,1017.3,13.6,8,17
2023-01-17 09:00:00+00:00,16.4,37,0,1016.5,14.4,9,17
2023-01-17 10:00:00+00:00,16.2,36,0,1016.0,13.8,10,17
2023-01-17 11:00:00+00:00,15.5,39,0,1016.3,12.2,11,17
2023-01-17 12:00:00+00:00,12.6,51,0,1016.5,7.1,12,17
2023-01-17 13:00:00+00:00,11.0,56,0,1016.9,7.6,13,17
2023-01-17 14:00:00+00:00,9.5,60,0,1017.5,8.7,14,17
2023-01-17 15:00:00+00:00,8.3,65,0,1018.3,9.2,15,17
2023-01-17 16:00:00+00:00,7.2,69,0,1018.9,10.3,16,17
2023-01-17 17:00:00+00:00,6.4,70,0,1019.2,10.0,17,17
2023-01-17 18:00:00+00:00,5.7,73,0,1019.4,9.6,18,17
2023-01-17 19:00:00+00:00,5.0,76,0,1019.1,9.8,19,17
2023-01-17 20:00:00+00:00,4.6,77,0,1018.9,10.2,20,17
2023-01-17 21:00:00+00:00,4.3,79,0,1018.6,10.2,21,17
2023-01-17 22:00:00+00:00,3.8,81,59,1018.3,10.2,22,17
2023-01-17 23:00:00+00:00,3.6,81,13,1018.0,9.5,23,17
2023-01-18 00:00:00+00:00,3.6,85,27,1019.1,7.9,0,18
2023-01-18 01:00:00+00:00,3.2,86,3,1019.5,7.8,1,18
2023-01-18 02:00:00+00:00,3.6,83,1,1020.6,5.5,2,18
2023-01-18 03:00:00+00:00,6.1,74,0,1021.6,9.4,3,18
2023-01-18 04:00:00+00:00,9.5,66,1,1022.5,8.0,4,18
2023-01-18 05:00:00+00:00,12.3,56,2,1023.0,6.5,5,18
2023-01-18 06:00:00+00:00,14.3,48,0,1022.0,6.1,6,18
2023-01-18 07:00:00+00:00,15.6,42,0,1021.0,7.9,7,18
2023-01-18 08:00:00+00:00,16.3,40,0,1020.0,9.7,8,18
2023-01-18 09:00:00+00:00,16.6,40,0,1018.9,9.9,9,18
2023-01-18 10:00:00+00:00,16.5,40,0,1018.2,9.8,10,18
2023-01-18 11:00:00+00:00,15.9,43,0,1018.1,9.0,11,18
2023-01-18 12:00:00+00:00,13.1,54,0,1017.7,6.7,12,18
2023-01-18 13:00:00+00:00,11.6,57,1,1018.1,7.4,13,18
2023-01-18 14:00:00+00:00,10.2,63,0,1018.6,7.8,14,18
2023-01-18 15:00:00+00:00,8.7,71,0,1019.0,9.6,15,18
2023-01-18 16:00:00+00:00,8.0,73,0,1019.7,8.5,16,18
2023-01-18 17:00:00+00:00,6.9,77,8,1019.8,10.6,17,18
2023-01-18 18:00:00+00:00,7.8,70,1,1019.6,7.9,18,18
2023-01-18 19:00:00+00:00,6.7,75,67,1019.8,7.4,19,18
2023-01-18 20:00:00+00:00,7.0,73,78,1019.9,7.7,20,18
2023-01-18 21:00:00+00:00,7.0,72,31,1019.6,7.1,21,18
2023-01-18 22:00:00+00:00,6.4,75,92,1019.3,7.6,22,18
2023-01-18 23:00:00+00:00,7.8,69,85,1019.3,9.2,23,18
2023-01-19 00:00:00+00:00,8.3,71,100,1019.5,5.6,0,19
2023-01-19 01:00:00+00:00,8.2,73,100,1019.9,6.8,1,19
2023-01-19 02:00:00+00:00,8.2,75,86,1020.8,6.9,2,19
2023-01-19 03:00:00+00:00,9.1,78,7,1021.2,8.3,3,19
2023-01-19 04:00:00+00:00,11.7,70,12,1022.0,7.3,4,19
2023-01-19 05:00:00+00:00,14.0,61,14,1022.1,5.1,5,19
2023-01-19 06:00:00+00:00,15.9,52,40,1021.6,4.7,6,19
2023-01-19 07:00:00+00:00,16.9,48,2,1020.6,3.4,7,19
2023-01-19 08:00:00+00:00,17.9,44,1,1019.3,3.2,8,19
2023-01-19 09:00:00+00:00,18.4,42,0,1018.2,4.3,9,19
2023-01-19 10:00:00+00:00,18.3,43,75,1017.8,6.0,10,19
2023-01-19 11:00:00+00:00,17.6,44,69,1017.8,6.3,11,19
2023-01-19 12:00:00+00:00,15.1,61,51,1017.5,8.1,12,19
2023-01-19 13:00:00+00:00,14.2,63,100,1018.0,7.1,13,19
2023-01-19 14:00:00+00:00,12.8,71,100,1018.2,10.1,14,19
2023-01-19 15:00:00+00:00,13.2,68,82,1018.6,7.7,15,19
2023-01-19 16:00:00+00:00,12.7,68,100,1018.9,7.5,16,19
2023-01-19 17:00:00+00:00,12.9,67,100,1019.2,10.3,17,19
2023-01-19 18:00:00+00:00,13.1,67,100,1018.9,15.5,18,19
2023-01-19 19:00:00+00:00,12.1,70,100,1018.4,14.9,19,19
2023-01-19 20:00:00+00:00,12.0,75,100,1017.9,14.8,20,19
2023-01-19 21:00:00+00:00,12.0,76,100,1017.3,12.2,21,19
2023-01-19 22:00:00+00:00,11.6,80,98,1016.9,10.9,22,19
2023-01-19 23:00:00+00:00,10.6,86,100,1016.7,7.6,23,19
2023-01-20 00:00:00+00:00,10.9,87,85,1017.5,10.0,0,20
2023-01-20 01:00:00+00:00,9.9,91,97,1017.7,8.0,1,20
2023-01-20 02:00:00+00:00,9.7,91,0,1018.4,6.5,2,20
2023-01-20 03:00:00+00:00,11.1,85,0,1019.1,8.3,3,20
2023-01-20 04:00:00+00:00,13.3,75,0,1019.9,7.8,4,20
2023-01-20 05:00:00+00:00,15.4,67,18,1019.9,5.4,5,20
2023-01-20 06:00:00+00:00,17.3,61,12,1019.1,6.1,6,20
2023-01-20 07:00:00+00:00,18.5,57,36,1018.1,9.5,7,20
2023-01-20 08:00:00+00:00,19.2,50,49,1017.0,12.6,8,20
2023-01-20 09:00:00+00:00,19.5,46,21,1016.3,13.3,9,20
2023-01-20 10:00:00+00:00,19.7,45,13,1015.9,12.7,10,20
2023-01-20 11:00:00+00:00,19.0,45,20,1015.8,12.4,11,20
2023-01-20 12:00:00+00:00,17.7,52,30,1015.8,11.9,12,20
2023-01-20 13:00:00+00:00,15.9,58,9,1016.6,14.8,13,20
2023-01-20 14:00:00+00:00,14.3,64,3,1017.2,12.8,14,20
2023-01-20 15:00:00+00:00,13.3,70,4,1017.5,11.3,15,20
2023-01-20 16:00:00+00:00,12.3,77,4,1017.9,10.6,16,20
2023-01-20 17:00:00+00:00,11.5,84,0,1018.2,9.2,17,20
2023-01-20 18:00:00+00:00,10.7,90,0,1018.1,7.8,18,20
2023-01-20 19:00:00+00:00,10.3,92,0,1017.9,7.5,19,20
2023-01-20 20:00:00+00:00,10.1,91,0,1017.6,7.9,20,20
2023-01-20 21:00:00+00:00,9.4,91,0,1017.5,7.0,21,20
2023-01-20 22:00:00+00:00,8.8,91,0,1017.1,6.5,22,20
2023-01-20 23:00:00+00:00,8.5,91,0,1017.1,6.4,23,20
2023-01-21 00:00:00+00:00,8.4,95,0,1017.4,6.0,0,21
2023-01-21 01:00:00+00:00,7.5,96,0,1018.0,6.8,1,21
2023-01-21 02:00:00+00:00,7.0,97,0,1018.5,8.2,2,21
2023-01-21 03:00:00+00:00,9.7,90,0,1018.9,5.5,3,21
2023-01-21 04:00:00+00:00,12.3,82,0,1019.6,3.1,4,21
2023-01-21 05:00:00+00:00,15.1,73,0,1019.9,2.5,5,21
2023-01-21 06:00:00+00:00,17.5,64,0,1019.0,2.2,6,21
2023-01-21 07:00:00+00:00,19.1,58,0,1017.8,0.8,7,21
2023-01-21 08:00:00+00:00,20.0,53,0,1016.7,1.5,8,21
2023-01-21 09:00:00+00:00,20.5,50,0,1015.9,1.3,9,21
2023-01-21 10:00:00+00:00,20.5,49,0,1015.3,2.2,10,21
2023-01-21 11:00:00+00:00,20.1,50,0,1015.0,3.9,11,21
2023-01-21 12:00:00+00:00,17.4,69,0,1014.7,6.7,12,21
2023-01-21 13:00:00+00:00,14.5,82,0,1015.2,8.7,13,21
2023-01-21 14:00:00+00:00,13.6,86,0,1015.7,7.1,14,21
2023-01-21 15:00:00+00:00,12.6,87,0,1016.2,8.7,15,21
2023-01-21 16:00:00+00:00,12.6,86,0,1016.5,7.5,16,21
2023-01-21 17:00:00+00:00,11.9,87,0,1016.6,7.6,17,21
2023-01-21 18:00:00+00:00,11.0,90,0,1016.5,7.7,18,21
2023-01-21 19:00:00+00:00,10.4,91,0,1016.2,7.2,19,21
2023-01-21 20:00:00+00:00,10.3,91,0,1015.9,7.9,20,21
2023-01-21 21:00:00+00:00,10.3,89,0,1015.4,10.4,21,21
2023-01-21 22:00:00+00:00,10.3,85,0,1014.9,10.6,22,21
2023-01-21 23:00:00+00:00,9.0,89,0,1014.7,8.9,23,21
2023-01-22 00:00:00+00:00,8.8,91,0,1015.4,7.6,0,22
2023-01-22 01:00:00+00:00,8.5,93,13,1015.8,7.9,1,22
2023-01-22 02:00:00+00:00,8.1,95,46,1016.4,7.3,2,22
2023-01-22 03:00:00+00:00,11.0,88,97,1017.1,5.9,3,22
2023-01-22 04:00:00+00:00,13.7,80,59,1017.7,5.6,4,22
2023-01-22 05:00:00+00:00,16.6,71,0,1018.1,6.8,5,22
2023-01-22 06:00:00+00:00,19.2,60,0,1017.5,8.7,6,22
2023-01-22 07:00:00+00:00,20.8,47,9,1016.5,9.4,7,22
2023-01-22 08:00:00+00:00,21.5,39,21,1015.6,8.1,8,22
2023-01-22 09:00:00+00:00,21.7,37,15,1015.1,10.2,9,22
2023-01-22 10:00:00+00:00,21.5,36,17,1014.9,10.2,10,22
2023-01-22 11:00:00+00:00,20.8,39,22,1015.0,9.3,11,22
2023-01-22 12:00:00+00:00,17.4,58,17,1015.1,8.0,12,22
2023-01-22 13:00:00+00:00,15.4,63,14,1015.7,9.2,13,22
2023-01-22 14:00:00+00:00,14.1,70,4,1016.2,9.8,14,22
2023-01-22 15:00:00+00:00,13.5,72,4,1016.4,9.1,15,22
2023-01-22 16:00:00+00:00,12.5,74,17,1016.9,9.5,16,22
2023-01-22 17:00:00+00:00,11.8,78,91,1017.1,9.6,17,22
2023-01-22 18:00:00+00:00,12.4,75,47,1016.9,5.9,18,22
2023-01-22 19:00:00+00:00,12.5,71,1,1016.6,7.1,19,22
2023-01-22 20:00:00+00:00,12.0,69,1,1016.6,7.5,20,22
2023-01-22 21:00:00+00:00,12.0,67,6,1016.3,8.3,21,22
2023-01-22 22:00:00+00:00,10.5,72,6,1016.1,7.8,22,22
2023-01-22 23:00:00+00:00,9.8,75,16,1015.6,7.6,23,22
2023-01-23 00:00:00+00:00,8.4,89,18,1016.4,10.0,0,23
2023-01-23 01:00:00+00:00,8.8,88,7,1016.6,8.4,1,23
2023-01-23 02:00:00+00:00,8.6,89,5,1017.1,8.2,2,23
2023-01-23 03:00:00+00:00,11.3,78,3,1017.8,7.4,3,23
2023-01-23 04:00:00+00:00,14.2,69,1,1018.6,4.8,4,23
2023-01-23 05:00:00+00:00,17.1,60,0,1018.7,5.2,5,23
2023-01-23 06:00:00+00:00,19.7,50,0,1017.6,6.2,6,23
2023-01-23 07:00:00+00:00,21.4,42,0,1016.3,6.9,7,23
2023-01-23 08:00:00+00:00,22.4,37,0,1015.0,7.0,8,23
2023-01-23 09:00:00+00:00,22.8,35,48,1014.3,6.5,9,23
2023-01-23 10:00:00+00:00,22.7,36,97,1013.5,7.0,10,23
2023-01-23 11:00:00+00:00,21.7,42,100,1013.3,6.0,11,23
2023-01-23 12:00:00+00:00,21.4,46,28,1013.0,3.3,12,23
2023-01-23 13:00:00+00:00,20.4,50,51,1013.2,3.8,13,23
2023-01-23 14:00:00+00:00,16.8,66,35,1013.5,5.6,14,23
2023-01-23 15:00:00+00:00,15.7,72,16,1013.7,5.4,15,23
2023-01-23 16:00:00+00:00,14.3,76,17,1014.2,6.5,16,23
2023-01-23 17:00:00+00:00,13.6,78,58,1014.3,6.2,17,23
2023-01-23 18:00:00+00:00,14.0,75,41,1014.3,3.8,18,23
2023-01-23 19:00:00+00:00,13.9,75,52,1014.2,5.0,19,23
2023-01-23 20:00:00+00:00,13.8,93,97,1014.4,5.8,20,23
2023-01-23 21:00:00+00:00,15.2,83,100,1014.0,5.0,21,23
2023-01-23 22:00:00+00:00,14.0,91,35,1013.6,3.5,22,23
2023-01-23 23:00:00+00:00,13.2,93,17,1013.3,6.1,23,23
2023-01-24 00:00:00+00:00,13.1,95,48,1013.6,6.9,0,24
2023-01-24 01:00:00+00:00,13.2,95,53,1014.2,7.2,1,24
2023-01-24 02:00:00+00:00,13.4,92,97,1014.5,10.6,2,24
2023-01-24 03:00:00+00:00,14.7,90,28,1015.3,12.5,3,24
2023-01-24 04:00:00+00:00,17.0,87,25,1016.2,12.5,4,24
2023-01-24 05:00:00+00:00,19.2,78,50,1016.9,18.8,5,24
2023-01-24 06:00:00+00:00,20.7,68,99,1016.1,22.8,6,24
2023-01-24 07:00:00+00:00,19.9,71,90,1015.1,23.2,7,24
2023-01-24 08:00:00+00:00,20.8,68,55,1014.0,20.1,8,24
2023-01-24 09:00:00+00:00,21.2,65,94,1013.0,17.9,9,24
2023-01-24 10:00:00+00:00,20.9,67,74,1012.4,18.0,10,24
2023-01-24 11:00:00+00:00,20.4,71,91,1012.4,14.5,11,24
2023-01-24 12:00:00+00:00,18.7,75,53,1012.8,10.8,12,24
2023-01-24 13:00:00+00:00,18.5,76,100,1013.3,11.6,13,24
2023-01-24 14:00:00+00:00,17.9,81,100,1013.9,11.6,14,24
2023-01-24 15:00:00+00:00,17.5,82,100,1014.6,8.4,15,24
2023-01-24 16:00:00+00:00,17.0,86,100,1014.9,8.7,16,24
2023-01-24 17:00:00+00:00,15.9,90,100,1015.0,12.5,17,24
2023-01-24 18:00:00+00:00,15.7,91,15,1014.7,13.0,18,24
2023-01-24 19:00:00+00:00,15.2,93,53,1014.6,11.5,19,24
2023-01-24 20:00:00+00:00,15.3,93,40,1014.5,8.8,20,24
2023-01-24 21:00:00+00:00,13.9,96,57,1014.3,7.3,21,24
2023-01-24 22:00:00+00:00,14.1,96,33,1014.2,5.4,22,24
2023-01-24 23:00:00+00:00,13.4,97,36,1014.2,5.8,23,24
2023-01-25 00:00:00+00:00,13.2,95,100,1014.8,2.2,0,25
2023-01-25 01:00:00+00:00,12.1,98,15,1015.3,4.5,1,25
2023-01-25 02:00:00+00:00,11.9,100,100,1016.0,5.0,2,25
2023-01-25 03:00:00+00:00,13.6,98,23,1017.0,4.0,3,25
2023-01-25 04:00:00+00:00,16.1,87,34,1017.6,1.8,4,25
2023-01-25 05:00:00+00:00,17.8,81,73,1017.9,2.5,5,25
2023-01-25 06:00:00+00:00,18.7,77,85,1017.5,1.1,6,25
2023-01-25 07:00:00+00:00,19.8,71,43,1016.5,3.3,7,25
2023-01-25 08:00:00+00:00,20.6,67,46,1015.4,4.0,8,25
2023-01-25 09:00:00+00:00,21.0,64,17,1014.6,5.6,9,25
2023-01-25 10:00:00+00:00,21.1,63,20,1014.2,7.1,10,25
2023-01-25 11:00:00+00:00,20.5,64,23,1014.2,9.8,11,25
2023-01-25 12:00:00+00:00,18.4,73,10,1015.3,7.5,12,25
2023-01-25 13:00:00+00:00,17.7,78,27,1015.7,8.2,13,25
2023-01-25 14:00:00+00:00,17.0,81,20,1016.4,8.2,14,25
2023-01-25 15:00:00+00:00,15.9,86,42,1017.0,6.3,15,25
2023-01-25 16:00:00+00:00,15.9,84,100,1017.5,7.1,16,25
2023-01-25 17:00:00+00:00,16.2,80,100,1017.8,9.0,17,25
2023-01-25 18:00:00+00:00,15.8,81,100,1018.0,9.7,18,25
2023-01-25 19:00:00+00:00,15.5,86,87,1018.0,10.1,19,25
2023-01-25 20:00:00+00:00,15.1,87,52,1017.8,10.4,20,25
2023-01-25 21:00:00+00:00,14.0,87,14,1017.5,10.4,21,25
2023-01-25 22:00:00+00:00,12.7,90,5,1017.3,10.7,22,25
2023-01-25 23:00:00+00:00,11.7,92,14,1017.2,10.0,23,25
2023-01-26 00:00:00+00:00,12.1,83,9,1017.6,9.8,0,26
2023-01-26 01:00:00+00:00,12.0,84,26,1018.3,10.0,1,26
2023-01-26 02:00:00+00:00,11.6,91,100,1018.9,11.3,2,26
2023-01-26 03:00:00+00:00,12.8,95,100,1019.8,12.5,3,26
2023-01-26 04:00:00+00:00,13.6,92,100,1020.7,14.8,4,26
2023-01-26 05:00:00+00:00,15.6,79,13,1020.9,13.5,5,26
2023-01-26 06:00:00+00:00,17.0,70,3,1020.1,14.3,6,26
2023-01-26 07:00:00+00:00,18.2,61,2,1019.0,15.0,7,26
2023-01-26 08:00:00+00:00,18.8,57,0,1018.0,14.8,8,26
2023-01-26 09:00:00+00:00,19.0,55,0,1017.3,15.6,9,26
2023-01-26 10:00:00+00:00,18.8,52,0,1017.2,16.4,10,26
2023-01-26 11:00:00+00:00,18.1,52,0,1017.2,16.4,11,26
2023-01-26 12:00:00+00:00,15.9,68,0,1017.9,13.2,12,26
2023-01-26 13:00:00+00:00,14.1,75,0,1018.0,12.0,13,26
2023-01-26 14:00:00+00:00,13.2,77,0,1018.7,12.5,14,26
2023-01-26 15:00:00+00:00,12.4,79,0,1019.3,12.6,15,26
2023-01-26 16:00:00+00:00,11.6,79,0,1019.5,13.0,16,26
2023-01-26 17:00:00+00:00,10.8,77,0,1019.5,13.4,17,26
2023-01-26 18:00:00+00:00,9.9,76,0,1019.5,12.4,18,26
2023-01-26 19:00:00+00:00,9.3,76,0,1018.9,13.5,19,26
2023-01-26 20:00:00+00:00,8.8,76,0,1018.6,14.5,20,26
2023-01-26 21:00:00+00:00,8.3,79,0,1018.4,14.0,21,26
2023-01-26 22:00:00+00:00,7.9,83,0,1018.1,14.0,22,26
2023-01-26 23:00:00+00:00,7.6,86,0,1017.9,14.4,23,26
2023-01-27 00:00:00+00:00,7.8,91,0,1018.8,14.0,0,27
2023-01-27 01:00:00+00:00,7.6,92,0,1019.3,12.9,1,27
2023-01-27 02:00:00+00:00,7.5,91,0,1020.3,13.7,2,27
2023-01-27 03:00:00+00:00,9.1,81,0,1021.4,15.9,3,27
2023-01-27 04:00:00+00:00,11.5,68,0,1022.0,15.2,4,27
2023-01-27 05:00:00+00:00,13.8,57,0,1021.9,15.6,5,27
2023-01-27 06:00:00+00:00,15.8,52,0,1020.8,16.5,6,27
2023-01-27 07:00:00+00:00,17.3,49,0,1019.2,16.9,7,27
2023-01-27 08:00:00+00:00,18.2,48,0,1018.0,17.3,8,27
2023-01-27 09:00:00+00:00,18.6,46,0,1017.0,17.4,9,27
2023-01-27 10:00:00+00:00,18.4,47,0,1016.5,17.4,10,27
2023-01-27 11:00:00+00:00,17.8,49,0,1016.7,16.9,11,27
2023-01-27 12:00:00+00:00,16.1,57,0,1016.9,12.7,12,27
2023-01-27 13:00:00+00:00,14.0,64,0,1017.2,11.9,13,27
2023-01-27 14:00:00+00:00,12.7,67,0,1017.8,12.2,14,27
2023-01-27 15:00:00+00:00,11.9,69,0,1018.2,13.2,15,27
2023-01-27 16:00:00+00:00,11.2,69,0,1018.2,14.0,16,27
2023-01-27 17:00:00+00:00,10.5,69,0,1017.9,14.2,17,27
2023-01-27 18:00:00+00:00,9.7,71,0,1017.6,12.6,18,27
2023-01-27 19:00:00+00:00,9.0,72,0,1017.3,13.3,19,27
2023-01-27 20:00:00+00:00,8.5,73,0,1017.1,13.4,20,27
2023-01-27 21:00:00+00:00,8.0,74,0,1016.5,11.8,21,27
2023-01-27 22:00:00+00:00,7.5,75,0,1016.5,13.6,22,27
2023-01-27 23:00:00+00:00,7.1,75,0,1016.2,14.2,23,27
2023-01-28 00:00:00+00:00,7.2,78,0,1016.5,12.4,0,28
2023-01-28 01:00:00+00:00,6.6,79,0,1016.6,13.3,1,28
2023-01-28 02:00:00+00:00,6.5,79,0,1017.1,14.8,2,28
2023-01-28 03:00:00+00:00,8.4,73,0,1017.7,15.3,3,28
2023-01-28 04:00:00+00:00,11.6,66,0,1018.1,12.1,4,28
2023-01-28 05:00:00+00:00,14.8,58,0,1018.1,12.3,5,28
2023-01-28 06:00:00+00:00,17.4,53,0,1017.2,12.7,6,28
2023-01-28 07:00:00+00:00,19.1,50,0,1015.9,13.0,7,28
2023-01-28 08:00:00+00:00,20.2,48,0,1014.4,12.7,8,28
2023-01-28 09:00:00+00:00,20.7,46,0,1013.7,11.0,9,28
2023-01-28 10:00:00+00:00,20.5,48,0,1013.1,11.7,10,28
2023-01-28 11:00:00+00:00,19.8,51,0,1012.9,11.4,11,28
2023-01-28 12:00:00+00:00,17.3,61,0,1012.8,7.7,12,28
2023-01-28 13:00:00+00:00,14.1,75,0,1013.0,9.2,13,28
2023-01-28 14:00:00+00:00,12.6,81,0,1013.4,10.0,14,28
2023-01-28 15:00:00+00:00,11.4,84,0,1013.9,9.4,15,28
2023-01-28 16:00:00+00:00,11.0,83,0,1014.4,8.4,16,28
2023-01-28 17:00:00+00:00,10.0,86,9,1014.8,7.6,17,28
2023-01-28 18:00:00+00:00,12.1,75,75,1014.6,4.5,18,28
2023-01-28 19:00:00+00:00,13.8,68,52,1013.8,3.2,19,28
2023-01-28 20:00:00+00:00,13.1,71,99,1013.2,5.1,20,28
2023-01-28 21:00:00+00:00,10.1,85,98,1013.0,5.7,21,28
2023-01-28 22:00:00+00:00,9.4,89,100,1012.8,7.0,22,28
2023-01-28 23:00:00+00:00,8.9,93,99,1013.1,7.9,23,28
2023-01-29 00:00:00+00:00,8.3,97,100,1013.4,7.6,0,29
2023-01-29 01:00:00+00:00,10.4,90,100,1014.0,8.3,1,29
2023-01-29 02:00:00+00:00,10.9,88,100,1014.7,7.4,2,29
2023-01-29 03:00:00+00:00,12.4,81,100,1015.5,13.4,3,29
2023-01-29 04:00:00+00:00,13.9,77,100,1016.3,14.3,4,29
2023-01-29 05:00:00+00:00,14.3,77,100,1017.4,9.0,5,29
2023-01-29 06:00:00+00:00,14.8,78,100,1016.2,9.7,6,29
2023-01-29 07:00:00+00:00,14.9,82,100,1015.8,8.3,7,29
2023-01-29 08:00:00+00:00,15.0,80,100,1015.4,10.0,8,29
2023-01-29 09:00:00+00:00,16.0,76,100,1014.3,8.3,9,29
2023-01-29 10:00:00+00:00,16.4,76,100,1013.7,15.2,10,29
2023-01-29 11:00:00+00:00,16.1,75,100,1013.3,10.1,11,29
2023-01-29 12:00:00+00:00,14.2,88,100,1015.0,6.0,12,29
2023-01-29 13:00:00+00:00,13.5,91,81,1014.9,9.0,13,29
2023-01-29 14:00:00+00:00,13.0,91,83,1015.2,11.4,14,29
2023-01-29 15:00:00+00:00,11.7,95,100,1016.1,8.7,15,29
2023-01-29 16:00:00+00:00,12.9,91,90,1015.9,10.9,16,29
2023-01-29 17:00:00+00:00,12.2,92,100,1015.6,14.1,17,29
2023-01-29 18:00:00+00:00,12.1,92,100,1015.3,12.0,18,29
2023-01-29 19:00:00+00:00,12.2,93,100,1016.4,5.4,19,29
2023-01-29 20:00:00+00:00,11.6,95,100,1015.5,5.6,20,29
2023-01-29 21:00:00+00:00,12.2,89,100,1016.5,1.1,21,29
2023-01-29 22:00:00+00:00,12.2,91,96,1015.3,16.6,22,29
2023-01-29 23:00:00+00:00,12.0,93,100,1016.2,5.7,23,29
2023-01-30 00:00:00+00:00,12.1,86,100,1015.8,22.3,0,30
2023-01-30 01:00:00+00:00,12.5,88,100,1017.2,5.4,1,30
2023-01-30 02:00:00+00:00,12.3,90,100,1018.6,6.1,2,30
2023-01-30 03:00:00+00:00,13.0,86,100,1019.2,10.4,3,30
2023-01-30 04:00:00+00:00,13.3,89,100,1020.1,12.0,4,30
2023-01-30 05:00:00+00:00,13.7,86,100,1021.0,13.3,5,30
2023-01-30 06:00:00+00:00,14.4,84,100,1020.3,15.2,6,30
2023-01-30 07:00:00+00:00,15.1,79,100,1019.8,13.4,7,30
2023-01-30 08:00:00+00:00,15.6,75,100,1018.8,12.7,8,30
2023-01-30 09:00:00+00:00,15.5,74,100,1017.9,10.8,9,30
2023-01-30 10:00:00+00:00,16.2,73,100,1017.7,9.6,10,30
2023-01-30 11:00:00+00:00,15.9,74,100,1017.9,9.4,11,30
2023-01-30 12:00:00+00:00,15.2,89,18,1017.8,3.2,12,30
2023-01-30 13:00:00+00:00,13.2,90,9,1018.2,4.4,13,30
2023-01-30 14:00:00+00:00,11.9,94,1,1018.3,4.9,14,30
2023-01-30 15:00:00+00:00,11.8,93,1,1018.8,4.3,15,30
2023-01-30 16:00:00+00:00,11.7,92,1,1019.0,3.1,16,30
2023-01-30 17:00:00+00:00,12.6,90,0,1019.3,3.5,17,30
2023-01-30 18:00:00+00:00,10.4,96,5,1019.7,5.8,18,30
2023-01-30 19:00:00+00:00,10.4,97,23,1019.8,5.9,19,30
2023-01-30 20:00:00+00:00,10.5,98,69,1019.7,8.2,20,30
2023-01-30 21:00:00+00:00,10.6,98,93,1019.3,9.1,21,30
2023-01-30 22:00:00+00:00,10.3,99,100,1018.9,9.6,22,30
2023-01-30 23:00:00+00:00,9.7,100,100,1018.5,9.7,23,30
2023-01-31 00:00:00+00:00,11.0,99,100,1018.7,10.6,0,31
2023-01-31 01:00:00+00:00,11.0,99,100,1019.2,12.1,1,31
2023-01-31 02:00:00+00:00,10.8,99,99,1020.2,12.6,2,31
2023-01-31 03:00:00+00:00,11.7,97,100,1020.8,13.6,3,31
2023-01-31 04:00:00+00:00,13.9,89,0,1021.2,12.6,4,31
2023-01-31 05:00:00+00:00,16.5,80,0,1021.3,14.3,5,31
2023-01-31 06:00:00+00:00,18.5,71,0,1020.6,17.1,6,31
2023-01-31 07:00:00+00:00,19.6,65,0,1019.7,19.4,7,31
2023-01-31 08:00:00+00:00,20.3,61,0,1018.4,20.4,8,31
2023-01-31 09:00:00+00:00,20.5,59,0,1017.6,20.7,9,31
2023-01-31 10:00:00+00:00,20.2,56,0,1017.1,20.2,10,31
2023-01-31 11:00:00+00:00,19.4,57,0,1017.1,18.2,11,31
2023-01-31 12:00:00+00:00,16.4,73,0,1017.7,15.9,12,31
2023-01-31 13:00:00+00:00,14.8,78,0,1018.0,15.5,13,31
