time,temperature_2m,relative_humidity_2m,cloud_cover,wind_speed_10m,pressure_msl,precipitation,hour,day_of_year,rain_event
2024-02-15 06:00:00+00:00,21.1,52,0,9.7,1021.2,0.0,6,46,0
2024-02-15 07:00:00+00:00,22.4,45,0,10.9,1020.4,0.0,7,46,0
2024-02-15 08:00:00+00:00,23.2,42,0,12.7,1019.4,0.0,8,46,0
2024-02-15 09:00:00+00:00,23.6,41,0,14.5,1018.6,0.0,9,46,0
2024-02-15 10:00:00+00:00,23.6,39,0,15.0,1018.0,0.0,10,46,0
2024-02-15 11:00:00+00:00,23.1,38,0,14.5,1018.0,0.0,11,46,0
2024-02-15 12:00:00+00:00,21.2,46,0,10.5,1018.2,0.0,12,46,0
2024-02-15 13:00:00+00:00,18.0,56,0,8.5,1018.7,0.0,13,46,0
2024-02-15 14:00:00+00:00,16.9,59,0,10.4,1019.1,0.0,14,46,0
2024-02-15 15:00:00+00:00,15.6,63,0,9.2,1019.7,0.0,15,46,0
2024-02-15 16:00:00+00:00,14.1,70,0,7.9,1020.0,0.0,16,46,0
2024-02-15 17:00:00+00:00,12.9,76,0,8.2,1020.2,0.0,17,46,0
2024-02-15 18:00:00+00:00,11.6,83,0,11.0,1020.1,0.0,18,46,0
2024-02-15 19:00:00+00:00,10.9,85,0,10.4,1020.0,0.0,19,46,0
2024-02-15 20:00:00+00:00,10.4,86,0,9.2,1019.8,0.0,20,46,0
2024-02-15 21:00:00+00:00,9.9,88,0,8.4,1019.7,0.0,21,46,0
2024-02-15 22:00:00+00:00,9.6,88,0,7.9,1019.5,0.0,22,46,0
2024-02-15 23:00:00+00:00,9.0,89,0,7.7,1019.3,0.0,23,46,0
2024-02-16 00:00:00+00:00,8.6,90,0,7.0,1019.6,0.0,0,47,0
2024-02-16 01:00:00+00:00,9.1,93,0,6.4,1020.5,0.0,1,47,0
2024-02-16 02:00:00+00:00,9.6,93,0,5.8,1021.3,0.0,2,47,0
2024-02-16 03:00:00+00:00,12.5,82,0,7.3,1022.1,0.0,3,47,0
2024-02-16 04:00:00+00:00,16.1,70,0,5.0,1022.6,0.0,4,47,0
2024-02-16 05:00:00+00:00,19.1,59,0,6.1,1022.6,0.0,5,47,0
2024-02-16 06:00:00+00:00,21.6,47,0,7.8,1021.9,0.0,6,47,0
2024-02-16 07:00:00+00:00,23.2,37,0,9.9,1021.2,0.0,7,47,0
2024-02-16 08:00:00+00:00,24.2,31,0,11.6,1020.3,0.0,8,47,0
2024-02-16 09:00:00+00:00,24.5,30,0,12.5,1019.6,0.0,9,47,0
2024-02-16 10:00:00+00:00,24.3,29,0,12.8,1019.0,0.0,10,47,0
2024-02-16 11:00:00+00:00,23.6,30,0,11.8,1018.6,0.0,11,47,0
2024-02-16 12:00:00+00:00,21.2,43,0,6.1,1018.2,0.0,12,47,0
2024-02-16 13:00:00+00:00,17.1,54,0,11.0,1018.0,0.0,13,47,0
2024-02-16 14:00:00+00:00,15.9,59,0,10.8,1018.4,0.0,14,47,0
2024-02-16 15:00:00+00:00,15.2,62,0,9.5,1018.7,0.0,15,47,0
2024-02-16 16:00:00+00:00,14.4,63,0,8.4,1018.8,0.0,16,47,0
2024-02-16 17:00:00+00:00,13.8,62,0,8.9,1019.0,0.0,17,47,0
2024-02-16 18:00:00+00:00,12.6,66,0,8.9,1018.7,0.0,18,47,0
2024-02-16 19:00:00+00:00,11.2,74,0,11.1,1018.3,0.0,19,47,0
2024-02-16 20:00:00+00:00,10.5,78,0,11.1,1017.7,0.0,20,47,0
2024-02-16 21:00:00+00:00,11.5,72,0,7.4,1016.7,0.0,21,47,0
2024-02-16 22:00:00+00:00,9.8,78,0,7.6,1015.8,0.0,22,47,0
2024-02-16 23:00:00+00:00,10.1,76,0,8.4,1015.7,0.0,23,47,0
2024-02-17 00:00:00+00:00,9.7,79,2,11.0,1015.8,0.0,0,48,0
2024-02-17 01:00:00+00:00,9.7,88,9,9.6,1016.6,0.0,1,48,0
2024-02-17 02:00:00+00:00,10.0,86,0,10.8,1017.0,0.0,2,48,0
2024-02-17 03:00:00+00:00,13.1,73,0,12.0,1017.6,0.0,3,48,0
2024-02-17 04:00:00+00:00,16.8,63,0,9.7,1018.0,0.0,4,48,0
2024-02-17 05:00:00+00:00,20.1,50,0,11.4,1017.7,0.0,5,48,0
2024-02-17 06:00:00+00:00,22.2,39,0,13.4,1016.9,0.0,6,48,0
2024-02-17 07:00:00+00:00,23.4,34,0,14.1,1015.7,0.0,7,48,0
2024-02-17 08:00:00+00:00,24.2,30,0,14.6,1014.4,0.0,8,48,0
2024-02-17 09:00:00+00:00,24.6,29,0,14.6,1013.4,0.0,9,48,0
2024-02-17 10:00:00+00:00,24.5,30,0,14.9,1013.0,0.0,10,48,0
2024-02-17 11:00:00+00:00,23.8,32,0,14.7,1012.7,0.0,11,48,0
2024-02-17 12:00:00+00:00,22.0,40,0,9.9,1012.9,0.0,12,48,0
2024-02-17 13:00:00+00:00,18.4,56,0,9.4,1013.1,0.0,13,48,0
2024-02-17 14:00:00+00:00,16.9,63,0,10.5,1013.4,0.0,14,48,0
2024-02-17 15:00:00+00:00,15.6,70,0,10.6,1013.9,0.0,15,48,0
2024-02-17 16:00:00+00:00,14.3,76,20,12.0,1014.0,0.0,16,48,0
2024-02-17 17:00:00+00:00,13.8,74,6,12.2,1013.9,0.0,17,48,0
2024-02-17 18:00:00+00:00,13.3,73,0,11.5,1013.3,0.0,18,48,0
2024-02-17 19:00:00+00:00,12.4,77,47,11.8,1012.7,0.0,19,48,0
2024-02-17 20:00:00+00:00,13.4,72,6,7.1,1012.4,0.0,20,48,0
2024-02-17 21:00:00+00:00,11.0,83,11,5.4,1012.2,0.0,21,48,0
2024-02-17 22:00:00+00:00,10.9,84,0,5.4,1012.0,0.0,22,48,0
2024-02-17 23:00:00+00:00,10.0,86,0,6.4,1011.9,0.0,23,48,0
2024-02-18 00:00:00+00:00,11.6,76,2,4.2,1011.8,0.0,0,49,0
2024-02-18 01:00:00+00:00,11.0,80,96,6.9,1012.7,0.0,1,49,0
2024-02-18 02:00:00+00:00,12.0,78,57,7.5,1013.4,0.0,2,49,0
2024-02-18 03:00:00+00:00,16.1,64,2,7.4,1014.2,0.0,3,49,0
2024-02-18 04:00:00+00:00,20.3,53,21,5.9,1015.1,0.0,4,49,0
2024-02-18 05:00:00+00:00,22.9,43,57,8.1,1014.9,0.0,5,49,0
2024-02-18 06:00:00+00:00,24.7,36,54,11.1,1014.4,0.0,6,49,0
2024-02-18 07:00:00+00:00,25.8,33,43,13.2,1012.9,0.0,7,49,0
2024-02-18 08:00:00+00:00,26.6,32,94,13.1,1011.7,0.0,8,49,0
2024-02-18 09:00:00+00:00,27.1,30,96,11.9,1010.6,0.0,9,49,0
2024-02-18 10:00:00+00:00,27.0,30,98,11.7,1010.1,0.0,10,49,0
2024-02-18 11:00:00+00:00,26.1,35,100,12.2,1010.0,0.0,11,49,0
2024-02-18 12:00:00+00:00,24.2,44,100,8.5,1010.2,0.0,12,49,0
2024-02-18 13:00:00+00:00,21.3,53,92,8.9,1010.7,0.0,13,49,0
2024-02-18 14:00:00+00:00,20.0,58,52,10.2,1011.3,0.0,14,49,0
2024-02-18 15:00:00+00:00,19.0,64,88,12.0,1011.8,0.0,15,49,0
2024-02-18 16:00:00+00:00,18.4,65,99,14.6,1011.9,0.0,16,49,0
2024-02-18 17:00:00+00:00,18.3,65,100,15.9,1012.1,0.0,17,49,0
2024-02-18 18:00:00+00:00,17.5,68,100,15.9,1011.8,0.0,18,49,0
2024-02-18 19:00:00+00:00,17.0,69,93,16.3,1011.7,0.0,19,49,0
2024-02-18 20:00:00+00:00,16.4,70,90,15.8,1011.5,0.0,20,49,0
2024-02-18 21:00:00+00:00,16.0,71,64,16.6,1011.2,0.0,21,49,0
2024-02-18 22:00:00+00:00,15.5,71,0,16.9,1010.8,0.0,22,49,0
2024-02-18 23:00:00+00:00,15.1,72,0,18.9,1010.8,0.0,23,49,0
2024-02-19 00:00:00+00:00,14.7,73,0,18.9,1011.1,0.0,0,50,0
2024-02-19 01:00:00+00:00,15.1,73,0,19.0,1011.6,0.0,1,50,0
2024-02-19 02:00:00+00:00,15.3,72,0,19.9,1012.2,0.0,2,50,0
2024-02-19 03:00:00+00:00,17.3,66,0,20.9,1012.6,0.0,3,50,0
2024-02-19 04:00:00+00:00,19.6,57,0,24.2,1012.9,0.0,4,50,0
2024-02-19 05:00:00+00:00,21.9,52,0,26.2,1012.8,0.0,5,50,0
2024-02-19 06:00:00+00:00,23.8,49,7,28.3,1012.1,0.0,6,50,0
2024-02-19 07:00:00+00:00,25.2,46,11,28.5,1010.7,0.0,7,50,0
2024-02-19 08:00:00+00:00,26.3,44,20,27.8,1009.0,0.0,8,50,0
2024-02-19 09:00:00+00:00,26.8,44,30,27.1,1007.8,0.0,9,50,0
2024-02-19 10:00:00+00:00,26.6,44,44,26.4,1007.1,0.0,10,50,0
2024-02-19 11:00:00+00:00,26.2,47,4,24.6,1007.0,0.0,11,50,0
2024-02-19 12:00:00+00:00,25.3,52,6,18.9,1007.3,0.0,12,50,0
2024-02-19 13:00:00+00:00,23.1,58,1,16.1,1008.2,0.0,13,50,0
2024-02-19 14:00:00+00:00,22.0,62,2,18.1,1008.7,0.0,14,50,0
2024-02-19 15:00:00+00:00,21.2,63,7,16.3,1009.7,0.0,15,50,0
2024-02-19 16:00:00+00:00,20.3,66,23,14.4,1010.4,0.0,16,50,0
2024-02-19 17:00:00+00:00,19.3,71,14,13.0,1010.9,0.0,17,50,0
2024-02-19 18:00:00+00:00,19.0,71,5,17.4,1010.2,0.0,18,50,0
2024-02-19 19:00:00+00:00,18.5,72,23,20.0,1009.4,0.0,19,50,0
2024-02-19 20:00:00+00:00,18.0,73,0,16.1,1009.2,0.0,20,50,0
2024-02-19 21:00:00+00:00,17.1,79,23,13.5,1009.0,0.0,21,50,0
2024-02-19 22:00:00+00:00,16.5,83,40,10.5,1008.9,0.0,22,50,0
2024-02-19 23:00:00+00:00,16.1,87,33,8.2,1008.8,0.0,23,50,0
2024-02-20 00:00:00+00:00,15.3,90,19,5.4,1009.6,0.0,0,51,0
2024-02-20 01:00:00+00:00,16.0,87,27,8.7,1009.8,0.0,1,51,0
2024-02-20 02:00:00+00:00,15.9,88,5,8.5,1010.9,0.0,2,51,0
2024-02-20 03:00:00+00:00,17.7,80,13,8.8,1012.0,0.0,3,51,0
2024-02-20 04:00:00+00:00,20.0,71,85,11.9,1013.0,0.0,4,51,0
2024-02-20 05:00:00+00:00,21.4,65,19,13.2,1013.0,0.0,5,51,0
2024-02-20 06:00:00+00:00,24.0,56,16,11.2,1012.6,0.0,6,51,0
2024-02-20 07:00:00+00:00,25.6,48,10,7.9,1011.7,0.0,7,51,0
2024-02-20 08:00:00+00:00,26.9,33,7,7.2,1010.3,0.0,8,51,0
2024-02-20 09:00:00+00:00,27.3,26,2,9.6,1009.5,0.0,9,51,0
2024-02-20 10:00:00+00:00,27.1,23,0,13.7,1009.0,0.0,10,51,0
2024-02-20 11:00:00+00:00,26.4,26,1,9.7,1008.5,0.0,11,51,0
2024-02-20 12:00:00+00:00,24.8,47,0,4.0,1008.2,0.0,12,51,0
2024-02-20 13:00:00+00:00,21.6,55,4,10.1,1008.4,0.0,13,51,0
2024-02-20 14:00:00+00:00,19.9,69,4,12.6,1009.1,0.0,14,51,0
2024-02-20 15:00:00+00:00,18.7,78,3,11.5,1009.8,0.0,15,51,0
2024-02-20 16:00:00+00:00,16.9,85,4,9.0,1010.6,0.0,16,51,0
2024-02-20 17:00:00+00:00,17.1,83,53,6.6,1011.4,0.2,17,51,1
2024-02-20 18:00:00+00:00,16.4,84,10,5.7,1011.1,0.0,18,51,0
2024-02-20 19:00:00+00:00,14.6,92,0,7.9,1010.7,0.0,19,51,0
2024-02-20 20:00:00+00:00,14.6,91,7,6.5,1011.1,0.0,20,51,0
2024-02-20 21:00:00+00:00,13.5,94,0,5.1,1010.8,0.0,21,51,0
2024-02-20 22:00:00+00:00,12.9,96,0,6.4,1010.4,0.0,22,51,0
2024-02-20 23:00:00+00:00,12.4,97,0,7.2,1010.1,0.0,23,51,0
2024-02-21 00:00:00+00:00,12.2,97,1,7.4,1010.1,0.0,0,52,0
2024-02-21 01:00:00+00:00,13.2,93,0,7.6,1009.8,0.0,1,52,0
2024-02-21 02:00:00+00:00,13.7,92,0,6.4,1010.6,0.0,2,52,0
2024-02-21 03:00:00+00:00,16.1,83,0,9.4,1011.7,0.0,3,52,0
2024-02-21 04:00:00+00:00,18.9,70,0,8.5,1012.3,0.0,4,52,0
2024-02-21 05:00:00+00:00,21.8,56,0,7.1,1012.6,0.0,5,52,0
2024-02-21 06:00:00+00:00,23.8,39,0,7.9,1012.1,0.0,6,52,0
2024-02-21 07:00:00+00:00,25.0,28,0,8.7,1011.0,0.0,7,52,0
2024-02-21 08:00:00+00:00,25.7,20,0,11.2,1009.7,0.0,8,52,0
2024-02-21 09:00:00+00:00,25.9,18,1,13.0,1008.9,0.0,9,52,0
2024-02-21 10:00:00+00:00,25.6,17,16,12.4,1008.2,0.0,10,52,0
2024-02-21 11:00:00+00:00,25.1,18,0,12.4,1008.0,0.0,11,52,0
2024-02-21 12:00:00+00:00,23.1,25,0,8.5,1008.2,0.0,12,52,0
2024-02-21 13:00:00+00:00,19.7,37,0,8.7,1009.3,0.0,13,52,0
2024-02-21 14:00:00+00:00,18.7,41,1,12.5,1010.2,0.0,14,52,0
2024-02-21 15:00:00+00:00,17.8,43,2,17.3,1010.9,0.0,15,52,0
2024-02-21 16:00:00+00:00,16.9,46,12,16.0,1011.5,0.0,16,52,0
2024-02-21 17:00:00+00:00,16.2,46,34,16.7,1011.9,0.0,17,52,0
2024-02-21 18:00:00+00:00,16.0,52,61,15.5,1011.8,0.0,18,52,0
2024-02-21 19:00:00+00:00,15.9,60,59,16.3,1011.8,0.0,19,52,0
2024-02-21 20:00:00+00:00,15.7,61,49,16.7,1011.2,0.0,20,52,0
2024-02-21 21:00:00+00:00,15.1,63,52,14.3,1010.8,0.0,21,52,0
2024-02-21 22:00:00+00:00,15.0,62,31,5.8,1010.7,0.0,22,52,0
2024-02-21 23:00:00+00:00,12.7,73,18,7.4,1011.6,0.0,23,52,0
2024-02-22 00:00:00+00:00,10.9,83,4,5.2,1011.6,0.0,0,53,0
2024-02-22 01:00:00+00:00,11.9,87,3,2.8,1012.1,0.0,1,53,0
2024-02-22 02:00:00+00:00,12.5,84,24,10.1,1012.8,0.0,2,53,0
2024-02-22 03:00:00+00:00,15.3,74,14,9.4,1014.0,0.0,3,53,0
2024-02-22 04:00:00+00:00,17.5,64,0,11.0,1014.9,0.0,4,53,0
2024-02-22 05:00:00+00:00,19.7,53,0,11.1,1015.3,0.0,5,53,0
2024-02-22 06:00:00+00:00,21.8,42,0,12.0,1014.8,0.0,6,53,0
2024-02-22 07:00:00+00:00,23.1,31,6,14.5,1013.9,0.0,7,53,0
2024-02-22 08:00:00+00:00,24.0,22,1,12.7,1012.7,0.0,8,53,0
2024-02-22 09:00:00+00:00,23.9,22,13,14.3,1012.1,0.0,9,53,0
2024-02-22 10:00:00+00:00,23.5,21,2,13.5,1011.7,0.0,10,53,0
2024-02-22 11:00:00+00:00,23.1,21,5,13.2,1011.7,0.0,11,53,0
2024-02-22 12:00:00+00:00,21.7,25,1,11.2,1012.1,0.0,12,53,0
2024-02-22 13:00:00+00:00,19.4,34,0,11.4,1013.3,0.0,13,53,0
2024-02-22 14:00:00+00:00,17.6,42,0,10.8,1014.2,0.0,14,53,0
2024-02-22 15:00:00+00:00,16.2,46,0,9.7,1015.1,0.0,15,53,0
2024-02-22 16:00:00+00:00,14.9,50,0,8.5,1016.1,0.0,16,53,0
2024-02-22 17:00:00+00:00,13.8,55,0,8.1,1016.4,0.0,17,53,0
2024-02-22 18:00:00+00:00,13.0,58,0,8.0,1016.4,0.0,18,53,0
2024-02-22 19:00:00+00:00,12.1,59,0,8.0,1016.2,0.0,19,53,0
2024-02-22 20:00:00+00:00,12.1,56,0,8.9,1015.9,0.0,20,53,0
2024-02-22 21:00:00+00:00,11.5,57,0,8.6,1015.3,0.0,21,53,0
2024-02-22 22:00:00+00:00,10.5,61,0,8.0,1014.7,0.0,22,53,0
2024-02-22 23:00:00+00:00,9.6,63,0,8.3,1014.5,0.0,23,53,0
2024-02-23 00:00:00+00:00,8.5,68,0,11.4,1014.6,0.0,0,54,0
2024-02-23 01:00:00+00:00,9.4,77,0,9.1,1015.9,0.0,1,54,0
2024-02-23 02:00:00+00:00,10.7,71,0,6.7,1016.7,0.0,2,54,0
2024-02-23 03:00:00+00:00,13.6,61,0,7.3,1017.7,0.0,3,54,0
2024-02-23 04:00:00+00:00,16.6,51,0,6.2,1018.3,0.0,4,54,0
2024-02-23 05:00:00+00:00,19.1,43,0,7.6,1018.3,0.0,5,54,0
2024-02-23 06:00:00+00:00,21.1,33,0,10.5,1018.0,0.0,6,54,0
2024-02-23 07:00:00+00:00,22.1,28,0,13.5,1016.7,0.0,7,54,0
2024-02-23 08:00:00+00:00,22.6,26,0,14.8,1015.5,0.0,8,54,0
2024-02-23 09:00:00+00:00,22.8,24,0,15.1,1014.7,0.0,9,54,0
2024-02-23 10:00:00+00:00,22.6,24,0,15.2,1014.3,0.0,10,54,0
2024-02-23 11:00:00+00:00,22.0,25,0,14.5,1014.3,0.0,11,54,0
2024-02-23 12:00:00+00:00,20.6,29,0,10.8,1014.4,0.0,12,54,0
2024-02-23 13:00:00+00:00,17.0,40,0,8.3,1014.7,0.0,13,54,0
2024-02-23 14:00:00+00:00,15.4,47,0,8.4,1015.8,0.0,14,54,0
2024-02-23 15:00:00+00:00,14.7,51,0,7.5,1016.6,0.0,15,54,0
2024-02-23 16:00:00+00:00,13.6,53,0,8.7,1016.9,0.0,16,54,0
2024-02-23 17:00:00+00:00,13.8,50,0,11.1,1016.8,0.0,17,54,0
2024-02-23 18:00:00+00:00,13.4,49,0,10.9,1016.5,0.0,18,54,0
2024-02-23 19:00:00+00:00,12.7,48,0,9.3,1016.0,0.0,19,54,0
2024-02-23 20:00:00+00:00,10.7,58,0,8.6,1015.5,0.0,20,54,0
2024-02-23 21:00:00+00:00,10.8,58,0,7.4,1015.2,0.0,21,54,0
2024-02-23 22:00:00+00:00,9.3,65,0,10.2,1014.6,0.0,22,54,0
2024-02-23 23:00:00+00:00,9.5,63,1,8.7,1014.5,0.0,23,54,0
2024-02-24 00:00:00+00:00,11.8,52,9,6.5,1014.6,0.0,0,55,0
2024-02-24 01:00:00+00:00,11.6,69,99,7.4,1015.7,0.0,1,55,0
2024-02-24 02:00:00+00:00,12.4,66,88,6.5,1016.3,0.0,2,55,0
2024-02-24 03:00:00+00:00,14.2,62,90,3.3,1017.4,0.0,3,55,0
2024-02-24 04:00:00+00:00,17.3,51,99,2.2,1018.1,0.0,4,55,0
2024-02-24 05:00:00+00:00,19.7,42,86,5.1,1018.2,0.0,5,55,0
2024-02-24 06:00:00+00:00,20.6,36,32,6.1,1017.7,0.0,6,55,0
2024-02-24 07:00:00+00:00,22.3,29,8,5.8,1016.8,0.0,7,55,0
2024-02-24 08:00:00+00:00,23.4,23,16,6.6,1015.6,0.0,8,55,0
2024-02-24 09:00:00+00:00,22.6,25,70,10.5,1015.3,0.0,9,55,0
2024-02-24 10:00:00+00:00,22.0,29,4,12.1,1015.0,0.0,10,55,0
2024-02-24 11:00:00+00:00,22.0,28,26,6.9,1014.7,0.0,11,55,0
2024-02-24 12:00:00+00:00,20.8,36,27,3.2,1015.0,0.0,12,55,0
2024-02-24 13:00:00+00:00,18.1,34,1,7.2,1016.1,0.0,13,55,0
2024-02-24 14:00:00+00:00,16.6,41,5,8.5,1016.9,0.0,14,55,0
2024-02-24 15:00:00+00:00,15.9,43,0,3.3,1017.4,0.0,15,55,0
2024-02-24 16:00:00+00:00,17.0,38,4,4.8,1017.6,0.0,16,55,0
2024-02-24 17:00:00+00:00,14.3,46,0,8.1,1017.6,0.0,17,55,0
2024-02-24 18:00:00+00:00,13.6,45,1,11.5,1017.8,0.0,18,55,0
2024-02-24 19:00:00+00:00,13.2,42,10,10.1,1017.7,0.0,19,55,0
2024-02-24 20:00:00+00:00,11.1,48,2,8.6,1017.7,0.0,20,55,0
2024-02-24 21:00:00+00:00,10.6,51,6,9.0,1017.5,0.0,21,55,0
2024-02-24 22:00:00+00:00,10.5,50,1,9.3,1017.0,0.0,22,55,0
2024-02-24 23:00:00+00:00,10.8,48,7,8.4,1017.1,0.0,23,55,0
2024-02-25 00:00:00+00:00,12.3,42,2,5.8,1017.3,0.0,0,56,0
2024-02-25 01:00:00+00:00,11.4,71,11,8.6,1018.0,0.0,1,56,0
2024-02-25 02:00:00+00:00,12.2,69,19,4.8,1019.0,0.0,2,56,0
2024-02-25 03:00:00+00:00,14.7,60,6,4.8,1020.1,0.0,3,56,0
2024-02-25 04:00:00+00:00,18.0,49,9,3.1,1020.8,0.0,4,56,0
2024-02-25 05:00:00+00:00,21.1,37,41,5.0,1020.4,0.0,5,56,0
2024-02-25 06:00:00+00:00,23.2,25,21,7.3,1019.8,0.0,6,56,0
2024-02-25 07:00:00+00:00,24.1,21,13,6.0,1018.7,0.0,7,56,0
2024-02-25 08:00:00+00:00,24.7,19,64,4.6,1017.6,0.0,8,56,0
2024-02-25 09:00:00+00:00,25.0,18,99,5.3,1016.6,0.0,9,56,0
2024-02-25 10:00:00+00:00,24.7,18,100,10.1,1016.4,0.0,10,56,0
2024-02-25 11:00:00+00:00,23.7,19,100,17.7,1016.4,0.0,11,56,0
2024-02-25 12:00:00+00:00,22.5,18,100,14.8,1016.7,0.0,12,56,0
2024-02-25 13:00:00+00:00,19.9,27,100,13.7,1017.3,0.0,13,56,0
2024-02-25 14:00:00+00:00,19.1,31,5,10.6,1018.2,0.0,14,56,0
2024-02-25 15:00:00+00:00,16.6,38,88,7.6,1018.8,0.0,15,56,0
2024-02-25 16:00:00+00:00,15.7,42,98,8.0,1019.3,0.0,16,56,0
2024-02-25 17:00:00+00:00,15.5,44,98,9.0,1019.5,0.0,17,56,0
2024-02-25 18:00:00+00:00,15.5,47,71,11.4,1019.3,0.0,18,56,0
2024-02-25 19:00:00+00:00,14.7,50,66,12.0,1019.1,0.0,19,56,0
2024-02-25 20:00:00+00:00,14.1,51,88,11.0,1018.9,0.0,20,56,0
2024-02-25 21:00:00+00:00,13.5,53,100,9.8,1018.3,0.0,21,56,0
2024-02-25 22:00:00+00:00,13.1,53,36,9.1,1017.5,0.0,22,56,0
2024-02-25 23:00:00+00:00,11.7,58,100,7.3,1017.5,0.0,23,56,0
2024-02-26 00:00:00+00:00,11.1,60,100,8.3,1017.6,0.0,0,57,0
2024-02-26 01:00:00+00:00,12.6,67,100,7.1,1018.3,0.0,1,57,0
2024-02-26 02:00:00+00:00,13.3,75,100,4.7,1018.9,0.0,2,57,0
2024-02-26 03:00:00+00:00,15.0,60,47,0.4,1019.2,0.0,3,57,0
2024-02-26 04:00:00+00:00,17.7,52,15,2.5,1020.1,0.0,4,57,0
2024-02-26 05:00:00+00:00,21.0,40,83,5.9,1020.2,0.0,5,57,0
2024-02-26 06:00:00+00:00,23.3,27,100,9.8,1019.4,0.0,6,57,0
2024-02-26 07:00:00+00:00,24.3,25,100,8.7,1018.5,0.0,7,57,0
2024-02-26 08:00:00+00:00,24.6,25,100,7.9,1017.7,0.0,8,57,0
2024-02-26 09:00:00+00:00,24.1,26,100,8.1,1016.7,0.0,9,57,0
2024-02-26 10:00:00+00:00,23.8,28,100,7.7,1016.1,0.0,10,57,0
2024-02-26 11:00:00+00:00,23.5,28,100,7.2,1015.9,0.0,11,57,0
2024-02-26 12:00:00+00:00,22.0,40,100,3.8,1016.1,0.0,12,57,0
2024-02-26 13:00:00+00:00,18.8,37,100,8.2,1017.0,0.0,13,57,0
2024-02-26 14:00:00+00:00,17.0,46,79,9.9,1017.6,0.0,14,57,0
2024-02-26 15:00:00+00:00,17.3,45,88,6.6,1018.1,0.0,15,57,0
2024-02-26 16:00:00+00:00,15.7,49,100,8.4,1018.3,0.0,16,57,0
2024-02-26 17:00:00+00:00,15.0,52,99,9.4,1018.2,0.0,17,57,0
2024-02-26 18:00:00+00:00,14.9,50,100,7.3,1017.9,0.0,18,57,0
2024-02-26 19:00:00+00:00,15.2,48,100,5.4,1017.4,0.0,19,57,0
2024-02-26 20:00:00+00:00,14.7,52,86,6.5,1017.0,0.0,20,57,0
2024-02-26 21:00:00+00:00,14.5,52,100,5.6,1016.8,0.0,21,57,0
2024-02-26 22:00:00+00:00,15.0,50,100,7.1,1016.9,0.0,22,57,0
2024-02-26 23:00:00+00:00,15.0,53,100,11.8,1017.5,0.0,23,57,0
2024-02-27 00:00:00+00:00,14.3,62,100,10.3,1017.8,0.8,0,58,1
2024-02-27 01:00:00+00:00,15.5,55,100,9.6,1018.9,0.1,1,58,1
2024-02-27 02:00:00+00:00,15.1,60,100,9.0,1019.5,0.0,2,58,0
2024-02-27 03:00:00+00:00,16.1,59,100,9.1,1020.3,0.0,3,58,0
2024-02-27 04:00:00+00:00,17.5,51,100,11.0,1020.7,0.0,4,58,0
2024-02-27 05:00:00+00:00,19.3,47,33,13.0,1020.2,0.0,5,58,0
2024-02-27 06:00:00+00:00,22.3,35,60,16.0,1019.3,0.0,6,58,0
2024-02-27 07:00:00+00:00,23.5,30,49,15.5,1018.2,0.0,7,58,0
2024-02-27 08:00:00+00:00,24.1,28,3,11.9,1017.2,0.0,8,58,0
2024-02-27 09:00:00+00:00,24.5,27,14,10.1,1016.3,0.0,9,58,0
2024-02-27 10:00:00+00:00,24.2,27,6,13.0,1015.7,0.0,10,58,0
2024-02-27 11:00:00+00:00,23.5,28,0,13.2,1015.3,0.0,11,58,0
2024-02-27 12:00:00+00:00,22.2,29,2,13.4,1015.5,0.0,12,58,0
2024-02-27 13:00:00+00:00,18.3,43,0,6.4,1016.3,0.0,13,58,0
2024-02-27 14:00:00+00:00,17.7,48,0,10.2,1016.7,0.0,14,58,0
2024-02-27 15:00:00+00:00,16.6,51,0,12.0,1017.3,0.0,15,58,0
2024-02-27 16:00:00+00:00,15.6,53,0,8.4,1017.7,0.0,16,58,0
2024-02-27 17:00:00+00:00,14.5,57,0,7.5,1018.0,0.0,17,58,0
2024-02-27 18:00:00+00:00,14.1,60,0,10.5,1017.7,0.0,18,58,0
2024-02-27 19:00:00+00:00,13.9,65,0,11.2,1017.4,0.0,19,58,0
2024-02-27 20:00:00+00:00,13.2,70,0,9.5,1017.4,0.0,20,58,0
2024-02-27 21:00:00+00:00,12.6,75,0,9.7,1017.1,0.0,21,58,0
2024-02-27 22:00:00+00:00,12.2,76,0,10.0,1016.7,0.0,22,58,0
2024-02-27 23:00:00+00:00,11.8,78,0,9.5,1016.5,0.0,23,58,0
2024-02-28 00:00:00+00:00,11.4,79,0,9.8,1016.3,0.0,0,59,0
2024-02-28 01:00:00+00:00,11.6,78,0,10.0,1017.6,0.0,1,59,0
2024-02-28 02:00:00+00:00,12.0,76,0,12.1,1018.3,0.0,2,59,0
2024-02-28 03:00:00+00:00,14.4,67,0,12.0,1018.9,0.0,3,59,0
2024-02-28 04:00:00+00:00,17.2,57,0,13.5,1019.2,0.0,4,59,0
2024-02-28 05:00:00+00:00,19.8,48,0,15.6,1018.8,0.0,5,59,0
2024-02-28 06:00:00+00:00,21.9,40,0,17.9,1018.0,0.0,6,59,0
2024-02-28 07:00:00+00:00,23.2,35,0,20.1,1016.8,0.0,7,59,0
2024-02-28 08:00:00+00:00,23.8,33,0,20.2,1015.7,0.0,8,59,0
2024-02-28 09:00:00+00:00,24.0,33,0,20.7,1014.7,0.0,9,59,0
